bodydearword.feature,bodyform.feature,bodyhtml.feature,bodymultipart.feature,bodynumchars.feature,bodynumfunctionwords.feature,bodynumuniqwords.feature,bodynumwords.feature,bodyrichness.feature,bodysuspensionword.feature,bodyverifyyouraccountphrase.feature,externalsabinary.feature,externalsascore.feature,scriptjavascript.feature,scriptonclick.feature,scriptpopup.feature,scriptstatuschange.feature,scriptunmodalload.feature,senddiffreplyto.feature,sendnumwords.feature,sendunmodaldomain.feature,subjectbankword.feature,subjectdebitword.feature,subjectfwdword.feature,subjectnumchars.feature,subjectnumwords.feature,subjectreplyword.feature,subjectrichness.feature,subjectverifyword.feature,urlatchar.feature,urlbaglink.feature,urlip.feature,urlnumdomains.feature,urlnumexternallink.feature,urlnumimagelink.feature,urlnuminternallink.feature,urlnumip.feature,urlnumlink.feature,urlnumperiods.feature,urlnumport.feature,urlport.feature,urltwodoains.feature,urlunmodalbaglink.feature,urlwordclicklink.feature,urlwordherelink.feature,urlwordloginlink.feature,urlwordupdatelink.feature,class
0,0,1,1,4077,40,279,857,0.210204,0,0,1,18.4,0,0,0,0,0,1,0,0,0,0,0,37,6,0,0.162162,0,0,1,0,3,0,0,0,0,6,5,0,0,1,0,0,1,0,0,phish
1,0,1,1,5900,34,383,1359,0.230339,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0.142857,0,0,1,0,5,0,7,0,0,18,5,0,0,0,0,1,1,0,0,phish
0,0,1,0,629,6,78,144,0.228935,0,0,1,12.1,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0.212121,0,0,1,0,1,2,0,0,0,2,5,0,0,0,0,1,1,0,0,phish
1,0,1,1,5900,34,383,1359,0.230339,0,0,1,20.8,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0.142857,0,0,1,0,5,0,7,0,0,18,5,0,0,0,0,1,1,0,0,phish
1,0,1,0,1917,23,152,410,0.213876,0,0,1,5.6,0,1,0,0,0,1,0,0,0,0,0,36,7,0,0.194444,0,0,0,1,1,2,1,0,3,2,7,0,0,1,0,0,0,0,0,phish
0,0,1,0,2891,17,214,612,0.211691,0,1,1,24.7,0,0,0,0,0,1,0,0,0,0,0,23,3,0,0.130435,0,0,2,0,3,4,0,0,0,4,6,0,0,1,1,1,1,0,0,phish
0,0,1,0,5000,2,218,1075,0.215,0,0,1,29.7,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0.176471,0,0,0,1,3,13,1,0,10,13,30,0,0,1,0,0,0,0,0,phish
0,0,1,0,2505,3,182,521,0.207984,0,0,1,13.8,0,0,0,0,0,1,0,0,0,0,0,23,4,0,0.173913,0,0,0,1,1,4,1,0,3,4,5,0,0,0,0,0,0,0,0,phish
0,0,1,1,5287,2,254,1125,0.212786,0,0,1,13.9,0,0,0,0,0,1,0,0,0,0,0,22,4,0,0.181818,0,0,0,0,3,13,1,0,0,13,3,0,0,0,0,0,0,0,0,phish
0,0,1,1,5271,2,250,1120,0.212483,0,0,1,16.1,0,0,0,0,0,1,0,0,0,0,0,22,4,0,0.181818,0,0,0,0,3,13,1,0,0,13,3,0,0,0,0,0,0,0,0,phish
1,0,1,0,1570,19,178,319,0.203185,0,0,0,4.5,0,0,0,0,0,1,0,0,0,0,0,27,3,0,0.111111,0,0,0,0,5,8,3,1,0,9,3,0,0,1,0,0,0,0,0,phish
0,0,1,0,629,6,78,144,0.228935,0,0,1,12.1,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0.212121,0,0,1,0,1,2,0,0,0,2,5,0,0,0,0,1,1,0,0,phish
1,0,1,0,1570,19,178,319,0.203185,0,0,1,7.1,0,0,0,0,0,1,0,0,0,0,0,27,3,0,0.111111,0,0,0,0,5,8,3,1,0,9,3,0,0,1,0,0,0,0,0,phish
0,0,1,1,4077,40,279,857,0.210204,0,0,1,18,0,0,0,0,0,1,0,0,0,0,0,37,6,0,0.162162,0,0,1,0,3,0,0,0,0,6,5,0,0,1,0,0,1,0,0,phish
1,0,1,0,741,10,86,143,0.192982,0,0,1,10.1,0,1,0,0,0,1,0,0,0,0,0,31,4,0,0.129032,0,0,1,0,1,2,0,0,0,3,3,0,0,0,0,0,0,1,0,phish
1,0,1,0,1570,19,178,319,0.203185,0,0,0,4.5,0,0,0,0,0,1,0,0,0,0,0,27,3,0,0.111111,0,0,0,0,5,8,3,1,0,9,3,0,0,1,0,0,0,0,0,phish
0,0,1,0,597,10,92,134,0.224456,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,38,9,0,0.236842,0,0,0,0,3,1,0,0,1,1,6,1,1,0,0,0,0,0,0,phish
0,0,1,0,634,6,79,145,0.228707,0,0,1,21.5,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0.212121,0,0,1,0,1,3,0,0,0,3,5,0,0,0,0,1,1,0,0,phish
0,0,1,1,1361,39,132,283,0.207935,0,0,1,21.4,0,0,0,0,0,1,0,0,0,0,0,43,6,0,0.139535,0,0,0,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,phish
1,0,1,0,2304,21,199,494,0.21441,0,0,1,9.7,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0.125,0,0,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,phish
0,0,1,1,5519,2,286,1177,0.213263,0,0,1,13.2,0,0,0,0,0,1,0,0,0,0,0,22,4,0,0.181818,0,0,0,0,3,13,1,0,0,13,3,0,0,0,0,0,0,0,0,phish
1,0,1,0,4778,5,272,1018,0.21306,0,0,1,11.5,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0.190476,0,0,0,1,3,21,1,0,9,21,5,0,0,0,0,0,0,0,0,phish
1,0,1,0,2304,21,199,494,0.21441,0,0,1,9.3,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0.125,0,0,0,1,2,1,0,0,1,1,4,0,0,0,0,0,0,0,0,phish
1,0,1,0,2304,21,199,494,0.21441,0,0,1,9.3,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0.125,0,0,0,1,2,1,0,0,1,1,4,0,0,0,0,0,0,0,0,phish
1,0,1,0,2304,21,199,494,0.21441,0,0,1,9.3,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0.125,0,0,0,1,2,1,0,0,1,1,4,0,0,0,0,0,0,0,0,phish
0,0,1,1,1361,39,132,283,0.207935,0,0,1,23.3,0,0,0,0,0,1,0,0,0,0,0,43,6,0,0.139535,0,0,0,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,1,1361,39,132,283,0.207935,0,0,1,22.6,0,0,0,0,0,1,0,0,0,0,0,43,6,0,0.139535,0,0,0,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,phish
1,0,1,1,559,13,74,123,0.220036,0,1,1,24,0,0,0,0,0,1,0,0,0,0,0,24,4,0,0.166667,0,0,0,0,2,0,0,0,0,1,8,0,0,1,0,0,0,0,0,phish
0,0,1,0,1301,29,132,274,0.210607,0,0,1,22.3,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0.216216,0,0,0,0,1,2,0,0,2,2,4,2,1,0,0,0,0,0,0,phish
0,0,1,0,2326,22,174,498,0.214101,0,0,1,18.5,1,0,0,0,0,1,0,0,0,0,0,69,11,0,0.15942,0,0,1,1,1,1,0,0,1,1,6,0,0,0,0,0,0,1,0,phish
0,0,1,0,2326,22,174,498,0.214101,0,0,1,18.5,1,0,0,0,0,1,0,0,0,0,0,69,11,0,0.15942,0,0,1,1,1,1,0,0,1,1,6,0,0,0,0,0,0,1,0,phish
0,0,1,0,5001,3,223,1082,0.216357,0,0,1,22.5,0,0,0,0,0,1,0,0,0,0,0,35,5,0,0.142857,0,0,0,1,2,12,1,0,10,12,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,337,4,58,82,0.243323,0,0,1,13.2,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0.212121,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,2314,21,189,483,0.208729,0,0,1,11.2,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0.25,0,0,0,1,3,1,0,0,3,1,5,2,1,0,0,0,0,0,0,phish
1,0,1,0,1253,9,153,267,0.213089,0,0,1,20.8,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0.178571,0,0,0,0,2,1,0,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,1,1,0,1539,3,111,362,0.235218,0,0,1,8.9,1,0,0,0,0,0,0,0,0,0,0,30,7,0,0.233333,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,phish
0,0,0,0,1273,11,113,277,0.217596,0,0,1,10.4,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0.212121,0,0,0,0,1,8,7,0,0,8,3,0,0,1,0,0,0,0,0,phish
0,0,0,0,3823,9,230,775,0.20272,0,0,1,13.7,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0.138889,0,0,0,0,2,8,6,0,0,8,3,0,0,1,0,0,0,0,0,phish
0,0,1,0,739,7,78,169,0.228687,0,0,1,25.4,0,0,0,0,0,1,0,0,0,0,0,13,2,0,0.153846,0,0,1,0,1,1,0,0,0,1,5,0,0,0,0,0,0,1,0,phish
1,0,1,0,1194,27,142,243,0.203518,0,0,1,25.1,0,0,0,0,0,1,0,0,1,0,0,65,13,0,0.2,0,0,0,1,2,2,0,0,2,2,8,0,0,1,0,0,0,0,0,phish
0,0,1,0,739,7,78,169,0.228687,0,0,1,20.2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.166667,0,0,1,0,1,1,0,0,0,1,5,0,0,0,0,0,0,1,0,phish
0,0,1,0,5001,3,223,1082,0.216357,0,0,1,22.5,0,0,0,0,0,1,0,0,0,0,0,35,5,0,0.142857,0,0,0,1,2,12,1,0,10,12,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,739,7,78,169,0.228687,0,0,1,10.9,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.166667,0,0,1,0,1,1,0,0,0,1,5,0,0,0,0,0,0,1,0,phish
0,0,1,0,2541,14,180,521,0.205037,1,0,1,16.6,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0.157895,0,0,0,0,2,13,3,0,0,13,3,0,0,0,0,0,0,0,0,phish
0,0,1,1,4077,40,279,857,0.210204,0,0,1,23.4,0,0,0,0,0,1,0,0,0,0,0,37,6,0,0.162162,0,0,1,0,3,0,0,0,0,6,5,0,0,1,0,0,1,0,0,phish
1,0,0,0,9195,46,704,1944,0.211419,0,0,1,17.6,0,0,0,0,0,0,0,0,1,0,0,8,2,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
1,0,0,0,9195,46,704,1944,0.211419,0,0,1,17.6,0,0,0,0,0,0,0,0,1,0,0,8,2,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
1,0,1,1,1179,27,144,238,0.201866,0,0,1,17.4,0,0,0,0,0,1,0,0,0,0,0,43,6,0,0.139535,0,0,0,1,1,0,0,0,2,2,7,0,0,0,0,0,0,0,0,phish
0,0,1,1,4077,40,279,857,0.210204,0,0,1,22.2,0,0,0,0,0,1,0,0,0,0,0,37,6,0,0.162162,0,0,1,0,3,0,0,0,0,6,5,0,0,1,0,0,1,0,0,phish
0,0,1,1,1359,1,189,303,0.222958,0,0,1,15.9,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0.166667,0,0,1,0,1,6,5,0,0,6,4,0,0,0,0,1,1,0,0,phish
0,0,0,0,3580,8,356,648,0.181006,0,0,0,1.7,1,0,0,0,0,1,0,0,0,0,0,65,10,1,0.153846,0,0,0,0,5,0,0,0,0,1,2,0,0,1,0,0,0,0,0,phish
1,0,1,0,1200,17,150,252,0.21,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,25,4,0,0.16,0,0,1,0,4,1,0,0,0,25,2,0,0,1,0,0,0,0,1,phish
0,0,1,0,1018,11,106,227,0.222986,0,0,1,24.4,0,0,0,0,0,1,0,0,0,0,0,17,2,0,0.117647,0,0,1,0,1,3,0,0,0,3,3,0,0,0,0,1,1,0,0,phish
0,0,1,0,4561,1,198,950,0.208288,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0.148148,0,0,0,0,3,8,1,0,0,8,3,0,0,0,0,0,0,0,0,phish
0,0,1,0,4670,28,245,1017,0.217773,0,0,1,13.8,0,0,0,0,0,1,0,0,0,0,0,43,9,0,0.209302,0,0,2,1,4,10,0,0,4,10,7,0,0,0,0,1,1,0,0,phish
0,0,1,0,5006,3,222,1083,0.21634,0,0,1,12,0,0,0,0,0,1,0,0,0,0,0,41,6,0,0.146341,0,0,0,1,2,12,1,0,10,12,4,0,0,0,0,0,0,0,0,phish
1,0,1,1,5910,34,385,1363,0.230626,0,0,1,23.2,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0.142857,0,0,1,0,5,0,7,0,0,18,5,0,0,0,0,1,1,0,0,phish
0,0,1,1,3590,37,255,775,0.215877,0,0,1,17.3,0,0,0,0,0,1,0,0,0,0,0,47,9,0,0.191489,0,0,4,1,1,5,1,0,5,5,6,0,0,0,0,1,1,1,0,phish
0,0,1,1,2205,14,171,461,0.20907,0,1,1,18,0,1,0,0,0,1,0,0,0,0,0,34,5,0,0.147059,0,0,1,0,2,0,0,0,0,1,2,0,0,0,1,1,1,0,0,phish
1,0,1,1,1250,6,124,251,0.2008,0,0,1,14.2,0,0,0,0,0,0,0,0,0,0,0,59,8,0,0.135593,0,0,1,0,2,0,1,0,0,2,3,0,0,0,0,0,0,0,1,phish
1,0,1,0,2536,22,203,534,0.210568,0,0,1,5.5,0,0,0,0,0,0,0,0,0,0,0,45,6,0,0.133333,0,0,0,0,3,7,0,0,0,7,3,0,0,0,0,0,0,0,0,phish
1,0,1,0,2536,22,203,534,0.210568,0,0,1,8.1,0,0,0,0,0,0,0,0,0,0,0,45,6,0,0.133333,0,0,0,0,3,7,0,0,0,7,3,0,0,0,0,0,0,0,0,phish
1,0,1,1,1233,6,123,250,0.202758,0,0,1,18.3,0,0,0,0,0,0,0,0,0,0,0,48,8,0,0.166667,0,0,1,0,2,0,1,0,0,2,3,0,0,0,0,0,0,0,1,phish
1,0,1,1,1233,6,123,250,0.202758,0,0,1,18.3,0,0,0,0,0,0,0,0,0,0,0,48,7,0,0.145833,0,0,1,0,2,0,1,0,0,2,3,0,0,0,0,0,0,0,1,phish
1,0,1,1,5908,34,385,1363,0.230704,0,0,1,19.2,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0.142857,0,0,1,0,5,0,7,0,0,18,5,0,0,0,0,1,1,0,0,phish
1,0,1,0,1667,11,174,337,0.20216,0,0,1,12.6,1,1,0,0,1,0,0,0,0,0,0,43,8,0,0.186047,0,0,0,0,5,3,1,0,0,5,4,0,0,0,0,0,0,0,0,phish
1,0,1,0,690,5,98,143,0.207246,0,0,1,22.6,0,0,0,0,0,0,0,0,0,0,0,69,11,0,0.15942,0,0,1,0,2,2,1,0,0,2,8,0,0,1,0,1,1,0,0,phish
0,0,1,0,1823,0,96,366,0.200768,0,0,1,19.6,0,0,0,0,0,0,0,0,0,0,0,53,7,0,0.132075,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,2717,16,187,593,0.218255,0,0,1,8.6,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0.190476,0,0,0,1,3,5,0,0,17,5,4,0,0,0,0,0,0,0,0,phish
0,0,1,0,787,13,97,172,0.218551,0,0,1,29.2,0,0,0,0,0,1,0,0,0,0,0,23,4,0,0.173913,1,0,1,0,2,1,0,0,0,1,4,0,0,0,0,0,0,1,0,phish
1,0,1,0,2133,1,163,447,0.209564,0,0,1,17.7,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0.147059,0,0,0,0,3,3,2,0,0,3,3,0,0,0,0,0,0,0,0,phish
0,0,1,0,2729,32,220,570,0.208868,1,0,1,7.6,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0.176471,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,phish
1,0,1,0,1667,11,174,337,0.20216,0,0,1,12.6,1,1,0,0,1,0,0,0,0,0,0,43,8,0,0.186047,0,0,0,0,5,3,1,0,0,5,4,0,0,0,0,0,0,0,0,phish
0,0,0,0,2085,22,149,435,0.208633,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0.192308,0,0,0,0,1,6,4,0,0,6,3,0,0,1,0,0,0,0,0,phish
1,0,1,0,1667,11,174,337,0.20216,0,0,1,12.6,1,1,0,0,1,0,0,0,0,0,0,43,8,0,0.186047,0,0,0,0,5,3,1,0,0,5,4,0,0,0,0,0,0,0,0,phish
0,0,1,0,739,7,78,169,0.228687,0,0,1,25,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0.083333,0,0,1,0,1,1,0,0,1,1,5,1,1,0,0,0,0,1,0,phish
0,0,1,0,739,7,78,169,0.228687,0,0,1,22.7,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0.083333,0,0,1,0,1,1,0,0,1,1,5,1,1,0,0,0,0,1,0,phish
1,0,1,0,1133,15,144,253,0.223301,0,0,1,27.5,0,0,0,0,0,0,0,0,0,0,0,73,10,0,0.136986,0,0,1,0,3,1,0,0,0,1,7,0,0,1,0,0,0,0,1,phish
0,0,1,0,5000,2,218,1075,0.215,0,0,1,29.7,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0.176471,0,0,0,1,3,13,1,0,10,13,23,0,0,1,0,0,0,0,0,phish
0,0,1,0,5000,2,218,1075,0.215,0,0,1,29.4,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0.176471,0,0,0,1,3,13,1,0,10,13,23,0,0,1,0,0,0,0,0,phish
0,0,1,0,1301,29,132,274,0.210607,0,0,0,2.4,0,0,0,0,0,1,0,0,0,0,0,37,8,0,0.216216,0,0,0,0,1,2,0,0,2,2,4,2,1,0,0,0,0,0,0,phish
0,0,1,0,515,3,76,102,0.198058,0,0,1,10.2,0,0,0,0,0,0,0,0,0,0,0,49,9,0,0.183673,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,phish
1,0,1,0,2133,1,163,447,0.209564,0,0,1,18.3,0,0,0,0,0,1,0,0,0,0,0,34,5,0,0.147059,0,0,0,0,3,3,2,0,0,3,3,0,0,0,0,0,0,0,0,phish
0,0,1,0,1327,19,147,284,0.214017,0,0,1,12.1,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0.152174,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,phish
0,0,1,0,739,7,78,169,0.228687,0,0,1,25.4,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0.083333,0,0,1,0,1,1,0,0,1,1,5,1,1,0,0,0,0,1,0,phish
0,0,1,1,1370,27,150,290,0.211679,0,0,1,20.7,0,0,0,0,0,1,0,0,0,0,0,17,3,0,0.176471,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,phish
1,0,1,1,1581,14,142,337,0.213156,0,0,1,18.4,0,1,0,0,0,1,0,0,0,0,0,37,5,0,0.135135,0,0,0,1,2,0,0,0,1,1,4,0,0,0,0,0,0,0,0,phish
1,0,1,1,1026,21,127,239,0.232943,0,0,1,12.6,0,0,0,0,0,1,0,0,0,0,0,22,3,0,0.136364,0,0,1,0,2,1,0,0,0,1,2,0,0,0,0,0,0,1,0,phish
0,0,1,0,1240,29,125,260,0.209677,0,0,1,22.7,0,0,0,0,0,1,0,0,0,0,0,38,7,0,0.184211,0,0,0,0,3,2,0,0,0,2,7,0,0,1,0,0,0,0,0,phish
0,0,1,0,851,13,81,176,0.206816,0,0,1,25.8,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0.125,0,0,0,0,3,1,0,0,0,1,7,0,0,1,0,0,0,0,0,phish
0,0,1,0,3341,22,230,682,0.20413,0,1,1,10.5,0,0,0,0,0,0,0,0,0,0,0,66,10,0,0.151515,0,0,2,0,2,4,1,0,0,4,4,0,0,0,1,1,1,0,0,phish
0,0,0,0,742,7,118,168,0.226415,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0.190476,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,phish
1,0,1,0,916,16,118,213,0.232533,0,0,1,13.2,0,0,0,0,0,0,0,0,0,0,0,59,8,0,0.135593,0,0,0,1,1,2,0,0,2,2,4,0,0,0,0,0,0,0,0,phish
1,0,1,1,1503,34,168,323,0.214904,0,0,1,26.2,1,0,0,0,0,1,0,0,0,0,0,68,11,0,0.161765,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,phish
1,0,1,0,1164,8,84,247,0.212199,0,0,1,10.8,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0.15,0,0,0,0,3,1,0,0,0,1,5,0,0,1,0,0,0,0,0,phish
0,0,1,1,1726,17,206,360,0.208575,0,0,1,18.9,0,0,0,0,0,1,0,0,0,0,0,40,7,0,0.175,0,0,0,1,2,0,0,0,1,2,4,0,0,0,0,0,0,0,0,phish
1,0,1,1,3296,26,250,711,0.215716,1,0,1,29.8,0,0,0,0,0,1,0,0,0,0,0,82,13,0,0.158537,0,0,0,1,8,0,1,0,8,12,4,0,0,0,0,0,0,0,0,phish
0,0,1,0,5001,3,223,1082,0.216357,0,0,1,20.3,0,0,0,0,0,1,0,0,0,0,0,21,4,0,0.190476,0,0,0,1,2,12,1,0,10,12,8,0,0,0,0,0,0,0,0,phish
0,0,1,1,1726,17,206,360,0.208575,0,0,1,21.5,0,0,0,0,0,1,0,0,0,0,0,40,7,0,0.175,0,0,0,1,2,0,0,0,1,2,4,0,0,0,0,0,0,0,0,phish
1,0,1,1,809,20,109,162,0.200247,0,0,1,23.8,0,0,0,0,0,1,0,0,0,0,0,43,6,0,0.139535,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,phish
1,0,1,1,963,12,123,209,0.21703,0,0,1,21.5,0,0,0,0,0,1,0,0,0,0,0,35,6,0,0.171429,0,0,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,1,0,phish
1,0,1,0,4101,10,172,919,0.224092,0,0,1,14.6,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0.216216,1,0,0,0,5,1,0,0,0,1,2,0,0,1,0,0,0,0,0,phish
0,0,1,0,1223,29,118,260,0.212592,0,0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0.157895,0,0,0,1,2,2,0,0,2,2,5,1,1,0,0,0,0,0,0,phish
1,0,1,1,3475,25,239,718,0.206619,1,0,1,29.8,0,0,0,0,0,1,0,0,0,0,0,82,13,0,0.158537,0,0,0,1,8,0,1,0,8,13,4,0,0,0,0,0,0,0,0,phish
1,0,1,0,1164,8,84,247,0.212199,0,0,1,13.5,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0.15,0,0,0,0,3,1,0,0,0,1,5,0,0,1,0,0,0,0,0,phish
0,0,1,0,1223,29,118,260,0.212592,0,0,1,8.9,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0.157895,0,0,0,1,2,2,0,0,2,2,5,1,1,0,0,0,0,0,0,phish
0,0,1,0,1223,29,118,260,0.212592,0,0,1,8.9,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0.157895,0,0,0,1,2,2,0,0,2,2,5,1,1,0,0,0,0,0,0,phish
0,0,1,1,1796,0,93,354,0.197105,0,0,1,19.4,0,0,0,0,0,1,0,0,0,0,0,62,11,0,0.177419,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phish
1,0,1,1,3158,25,239,669,0.211843,1,0,1,29.8,0,0,0,0,0,1,0,0,0,0,0,82,13,0,0.158537,0,0,0,1,8,0,1,0,8,13,4,0,0,0,0,0,0,0,0,phish
1,0,1,1,3158,25,239,669,0.211843,1,0,1,29.8,0,0,0,0,0,1,0,0,0,0,0,82,13,0,0.158537,0,0,0,1,8,0,1,0,8,13,4,0,0,0,0,0,0,0,0,phish
1,0,1,1,3158,25,239,669,0.211843,1,0,1,29.8,0,0,0,0,0,1,0,0,0,0,0,82,13,0,0.158537,0,0,0,1,8,0,1,0,8,13,4,0,0,0,0,0,0,0,0,phish
1,0,1,1,3158,25,239,669,0.211843,1,0,1,29.8,0,0,0,0,0,1,0,0,0,0,0,82,13,0,0.158537,0,0,0,1,8,0,1,0,8,13,4,0,0,0,0,0,0,0,0,phish
0,0,1,0,600,7,74,141,0.235,0,0,1,22.3,0,0,0,0,0,0,0,0,0,0,0,43,9,0,0.209302,0,0,1,0,0,2,0,0,2,2,4,2,1,0,0,1,1,0,0,phish
1,0,1,1,3296,26,250,711,0.215716,1,0,1,27.7,0,0,0,0,0,1,0,0,0,0,0,82,13,0,0.158537,0,0,0,1,8,0,1,0,8,12,4,0,0,0,0,0,0,0,0,phish
1,0,1,1,3475,25,239,718,0.206619,1,0,1,25.8,0,0,0,0,0,1,0,0,0,0,0,82,13,0,0.158537,0,0,0,1,8,0,1,0,8,13,4,0,0,0,0,0,0,0,0,phish
0,0,1,1,3573,37,253,771,0.215785,0,0,1,18.7,0,0,0,0,0,1,0,0,0,0,0,29,4,0,0.137931,0,0,3,1,1,5,1,0,5,5,6,0,0,0,0,1,1,1,0,phish
0,0,1,1,1142,1,168,240,0.210158,0,0,1,7.1,0,0,0,0,0,0,0,0,0,0,0,32,6,0,0.1875,0,0,1,0,1,5,4,0,0,5,4,0,0,0,0,1,1,0,0,phish
0,0,1,0,1223,29,118,260,0.212592,0,0,1,9.1,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0.157895,0,0,0,1,2,2,0,0,2,2,5,1,1,0,0,0,0,0,0,phish
0,0,1,0,4529,2,209,974,0.215059,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0.190476,0,0,0,1,3,4,1,0,4,4,5,0,0,1,0,0,0,0,0,phish
1,0,1,1,3475,25,239,718,0.206619,1,0,1,29.8,0,0,0,0,0,1,0,0,0,0,0,82,13,0,0.158537,0,0,0,1,8,0,1,0,8,13,4,0,0,0,0,0,0,0,0,phish
1,0,1,1,1704,20,132,351,0.205986,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0.125,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,phish
1,1,1,0,7212,8,522,1418,0.196617,1,0,1,17.2,1,0,0,0,0,0,0,0,0,0,0,36,5,0,0.138889,0,0,0,0,4,6,1,0,0,10,5,0,0,0,0,0,0,0,0,phish
0,0,1,1,2521,19,191,589,0.233637,0,0,1,19.7,0,0,0,0,0,1,0,0,0,0,0,21,3,0,0.142857,0,0,2,0,2,0,0,0,0,3,3,0,0,0,0,1,1,0,0,phish
0,0,1,0,5000,2,218,1075,0.215,0,0,1,27.1,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0.176471,0,0,0,1,3,13,1,0,10,13,23,0,0,1,0,0,0,0,0,phish
0,0,1,1,1779,0,96,360,0.202361,0,0,1,17.5,0,0,0,0,0,1,0,0,0,0,0,62,11,0,0.177419,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,phish
1,0,1,0,1131,16,138,261,0.230769,0,0,1,19.1,0,0,0,0,0,1,0,0,0,0,0,51,7,0,0.137255,0,0,1,0,3,1,0,0,0,1,3,0,0,0,0,0,0,1,0,phish
1,0,1,1,1205,3,97,279,0.231535,0,0,1,21.6,0,0,0,0,0,1,0,0,0,0,0,20,4,0,0.2,0,0,0,1,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,phish
